s,raceline_x,raceline_y,psi,kappa,vx,ax
411.87234623893767,526.3409217704173,263.51520903530314,0.23513725713190703,0.06381382459991973,8.385605663196587,-2.082168286111396
413.8717265604859,525.7449748221529,265.4337711527473,0.372132641947289,0.07323887307799272,7.873518257032796,0.9929203829688676
415.87110688203416,524.9124730779282,267.22428348109435,0.4883950835827173,0.048069261069392924,8.121744929076076,4.457977414408409
417.8704872035824,523.9157550337206,268.9244851268985,0.5672897107572368,0.03555151917894394,9.153640004147112,4.271676526593073
419.86986752513064,522.7854075026984,270.5708291885923,0.6347668935360753,0.03194023860740205,10.043432545703777,4.16808180788391
421.8692478466789,521.5410331988459,272.1546034179906,0.696158870160267,0.028778471232478127,10.841480470428127,4.094367788140128
423.86862816822713,520.2029058183996,273.66739681426276,0.7514822069501457,0.026442331968400477,11.571952970879689,3.9332634845295202
425.8680084897754,518.8140537225607,275.0819444951557,0.7995955339306988,0.02239758183350874,12.232672430058628,3.9522576399696345
427.86738881132356,517.3420101740944,276.4522352936373,0.8416128553984192,0.018968970181336614,12.862441723218963,3.9730194073627656
429.8667691328718,515.8204868478298,277.76342320569483,0.8764012342585588,0.015942561606314163,13.465866504745424,3.8980343105477377
431.86614945442005,514.2637875373779,279.0179021820018,0.9087552271356452,0.016451346949478654,14.032707041411603,3.9524595617055374
433.8655297759683,512.6664118507401,280.22075430167854,0.9419864207563942,0.01645513606893115,14.584985658164403,3.986345994323083
435.86491009751654,511.0309081297286,281.37019042889364,0.9741487888304796,0.015709002601372292,15.121582262472595,3.9270438369911402
437.8642904190648,509.36014480168575,282.4677469976381,1.0047172387833045,0.014875189539502644,15.632196213577943,3.965735263738743
439.86367074061303,507.6571885472602,283.5153012765521,1.0336684014036237,0.014116309528272407,16.131447069416275,3.9796119817068782
441.8630510621613,505.92523495021754,284.5144258328261,1.0612075440401672,0.013429577437954041,16.617373448310765,3.9360583674318512
443.8624313837095,504.1674372604798,285.46645769997895,1.0874315289859249,0.012813981249901782,17.084392163879894,3.966260352184426
445.86181170525776,502.38546985774235,286.3733240500984,1.1124634997830616,0.012239084993831155,17.542422335750267,3.9681914002156344
447.861192026806,500.5818359504395,287.2363052942707,1.1364045127751488,0.01171008392693759,17.989008560820857,3.9364283787018968
